x1,x2,label
1.4291364668701296,-0.40323966520642907,1
-0.8357051470193875,0.5491783929155479,0
0.7673833740869628,-0.47256850933434713,1
0.49691322386269915,0.8678002350485848,0
0.5311465377935336,-0.38327596535681274,1
1.8585615709231726,-0.012710472814759233,1
-0.35870278600268124,0.9334518259202853,0
0.9358737927151598,-0.4979417966691553,1
-0.9864020979309998,0.16434993519111107,0
1.166906078805201,-0.48597279924847425,1
0.06132635933676611,0.15519310284736187,1
-0.5604829633774722,0.8281659542408195,0
0.6927185436471166,0.7212080277474855,0
0.13694134607052746,0.9905791577336927,0
1.7117290316709652,-0.20245411627857246,1
0.8518039320467887,0.5238607270540805,0
-0.8478297407734701,0.530268545795421,0
-0.9964573668901823,0.08409944096297299,0
0.448788415270185,-0.3343655007606954,1
1.8285619491622498,-0.05989739810116412,1
-0.9182449096256808,0.3960129870932584,0
-0.14394020787439993,0.9895863866065835,0
1.1356963775379116,-0.49075046965574964,1
1.6418578756687192,-0.26682362212052335,1
-0.4117484280620379,0.9112975540340492,0
1.7781450967339842,-0.12808455515866513,1
1.599126178156157,-0.3006546213243241,1
0.019555224476214828,0.30320558405250797,1
0.434453900774168,-0.32471668447439905,1
0.733614890847117,-0.46386667834384987,1
1.9092489691388659,0.08374729776263312,1
1.3836447106367595,-0.42348077186286726,1
1.5065608766085068,-0.3622041975597319,1
1.9952761916465545,0.4029160036796431,1
0.008796883444532666,0.3676505318079111,1
0.9992165747657374,0.03957570862824039,0
1.7202824370806504,-0.1936809142777095,1
0.8579972691747492,0.5136542476108545,0
0.9799157431438693,0.19941197641766217,0
0.26608227322226014,0.9639503223075733,0
-0.7306611241821234,0.6827403031965491,0
0.9162426386802476,0.40062379742628523,0
0.8359638613707012,0.5487844954826868,0
0.5827795856963613,0.812630269246462,0
0.8001366888173744,0.599817704980745,0
1.9977722331766865,0.4332874022271058,1
-0.681764084247003,0.7315720972199838,0
1.9999922886103518,0.49607282291834887,1
-0.6516819416888759,0.7584923512314521,0
0.99878374558432,0.049305471872361714,0
0.6144834402211004,0.788929719109403,0
-0.13460685420797522,0.9908990840646856,0
0.00806428105109147,0.3732580200828788,1
0.10807887818584538,0.047808986752522875,1
0.5504029210798876,-0.39323147426996896,1
-0.7069679205213131,0.7072456145878675,0
1.9755359445157308,0.280160010558131,1
1.4613440971151785,-0.3872212937350977,1
0.690445218385155,-0.45088161049595743,1
0.8287587979866057,-0.4852291361571722,1
0.7176029534694692,-0.45929761185506623,1
1.4346619972260908,-0.40059366429451737,1
1.739923346101093,-0.17269119356102924,1
1.2136291804004637,-0.4769148239644161,1
0.08648436165606876,0.09319638828904198,1
0.2429939957397742,-0.15340791969027046,1
0.9698945259945284,0.24352537536332655,0
-0.3529773797516327,0.9356318556909399,0
1.604770938964646,-0.2963994672171877,1
-0.8771257529862294,0.4802607765041197,0
-0.6459442868544986,0.7633845546512146,0
0.5578551381083077,-0.39694365547830057,1
0.013494827529964781,0.33626990291987835,1
1.8895650410339628,0.043191464867123996,1
1.4164669381332788,-0.4091508617616174,1
1.4255859755191849,-0.404917994871018,1
0.10184426528683332,0.06032253161908363,1
0.7225668541837313,0.691301049641201,0
0.2107124724030515,0.9775480826914824,0
1.9688529260041747,0.25236315344208304,1
1.9870902911798325,0.3398352190445305,1
0.8341489653183026,0.5515392131647623,0
-0.7375941620055584,0.67524429073878,0
-0.4714876504053527,0.8818726640027119,0
0.20679411071031295,-0.10895354272403801,1
1.2454293833317067,-0.4694144716257428,1
-0.7232181016081002,0.690619705414185,0
1.2400957997755997,-0.470749198779023,1
0.368559802224918,-0.2754245783013106,1
1.9442330079064853,0.17072196128519157,1
0.8699086044829321,-0.49150200645910036,1
-0.5973639111978856,0.8019702972045565,0
0.0025085606957664375,0.42921279413080005,1
0.07274573593793994,0.9973505190768427,0
-0.10075744420895173,0.9949110198588013,0
1.1168412247564905,-0.49315060700651203,1
0.7342971840375969,0.6788281413689737,0
1.8537728809173943,-0.020645625939575862,1
0.2696607068172302,-0.1830845605291429,1
0.41060287568571013,0.9118142785011788,0
-0.4739793231621843,0.8805359738333907,0
0.6050691233898776,-0.4187108373693871,1
0.3486755796355747,-0.2587993802296793,1
0.9729508683773205,0.23101213761146397,0
1.7997596354618701,-0.10032035238353898,1
-0.48912313627710347,0.8722147428004471,0
0.1732528167485906,0.9848773839867982,0
0.12092005133444128,0.023325641706879008,1
0.17263393493393236,0.9849860529516278,0
0.5158171634616137,-0.3749668455442424,1
1.6577375957045621,-0.2532471408487271,1
0.991795752224876,0.12783264789830648,0
0.5356517074362397,0.8444390139735617,0
0.9736718477105595,0.22795423438906576,0
0.6626502953532443,-0.44137940107841045,1
1.9342104205598505,0.1432775727300184,1
0.5522596962295218,0.8336721345471949,0
0.8029745661088897,-0.48039837739564817,1
0.9234506361226087,0.3837172430902073,0
0.037378116733786326,0.2291511309659794,1
1.6086419889735426,-0.29344497557066307,1
-0.29367921004637254,0.9559040336699802,0
0.7922483211893117,0.6101988180689285,0
0.8006649904481642,-0.4799314026843764,1
0.039797962440689894,0.2206936322477604,1
0.15459470637310968,-0.03412534999532768,1
0.9951842454956351,0.09802202567425042,0
-0.9998862929416102,0.015079827170242399,0
0.11905484564715796,0.026781620155928998,1
0.5330901924779716,-0.3843049426751738,1
-0.6911307711345135,0.7227297262400466,0
1.2843554737907772,-0.4587189184141631,1
-0.8416085043589001,0.5400880718834431,0
0.8353599058492698,0.5497033997525386,0
0.5589208343852425,0.8292210205307776,0
0.009027058023289736,0.36593796857415706,1
1.7593618289921602,-0.15066858896805624,1
0.783054255005255,0.6219534015649122,0
-0.8352735440170623,0.5498346175580223,0
1.997170437449872,0.4248260771541674,1
0.4689922080228427,0.8832023034468709,0
0.8103724961716716,-0.4818561044225561,1
-0.39997601124324844,0.9165256081692102,0
-0.9771658344353481,0.21247807419183257,0
0.031176813358803308,0.9995138850004988,0
0.025680980472838292,0.999670189233406,0
-0.9023275732407892,0.4310509837239539,0
-0.7496714755084012,0.6618101531474541,0
0.99336006072176,0.11504690244792048,0
1.8112088774010513,-0.08475649395772089,1
0.01139663627576848,0.3494563543913769,1
1.315672554661087,-0.44886818801862205,1
1.6122502289760532,-0.29066406084934115,1
1.3638295146595836,-0.4314655572067987,1
1.4558999901710914,-0.39003101011256835,1
-0.9996134802033033,0.027800902788222632,0
-0.9734565627130763,0.22887184298389004,0
0.2860116786470537,0.9582261318068374,0
0.7352561685251436,0.6777893232013363,0
1.6353301074841227,-0.2722406713740303,1
1.9874649488110416,0.3421615545261325,1
-0.2872156551623628,0.9578659443939191,0
0.23704476880619071,0.971498727524447,0
1.0692985400745392,-0.4975959664831938,1
1.965705249962498,0.2403591515287531,1
0.5095375584425318,0.8604484159648523,0
0.10836318844267967,0.047248637466549726,1
-0.6849752620816391,0.7285663252828736,0
0.6644557039986358,0.7473276506484136,0
0.3866325524037034,-0.2897976793009741,1
1.9629614987905994,0.23036107134361639,1
1.6479805898991033,-0.26165684866218475,1
1.821370886331196,-0.07039448374568424,1
0.3853848352674927,0.9227559421352146,0
-0.7289428187950385,0.684574588286144,0
1.056756610513769,-0.49838804438103546,1
0.5196393870579034,0.854385690082697,0
-0.7572112513126144,0.6531700551047825,0
-0.9979468303033173,0.06404782500258738,0
1.3648535455770405,-0.43106492269866037,1
0.7942041074102582,-0.47859493693416966,1
0.34534434990613927,-0.2559272318154603,1
1.7873343644306363,-0.11652623511624072,1
0.11595190087797835,0.03260406672849614,1
0.0082444585413598,0.3718557610109634,1
-0.012645205686265884,0.9999200461902702,0
0.01630122987045668,0.3201758368693908,1
0.1606897677797996,-0.04365276978092658,1
1.5053413973425591,-0.36291950501299364,1
0.4057901746793413,-0.3043100667605698,1
-0.9543453382982827,0.2987054992268074,0
1.9541574583266106,0.20069489693675058,1
0.16750090589259758,-0.05402640578798623,1
0.03922958305309632,0.22265507771067305,1
0.5879652853782311,-0.4111681480092231,1
-0.8943938027684952,0.44728036573195357,0
1.8874024037754698,0.039004366860684536,1
0.6464238319512793,0.7629785249175919,0
1.8024861089957638,-0.09667080108619297,1
0.14984610845006752,-0.02653429202902413,1
0.1241705156837333,0.9922608946415432,0
-0.9916140329023723,0.12923470799708933,0
-0.9032733684048893,0.42906552172189877,0
1.4121778426520513,-0.4111034112693799,1
-0.5353863793992578,0.8446072606565457,0
0.034253975624349065,0.24051085494259172,1
0.10778783146655231,0.994173920090312,0
1.2885695864559559,-0.4574589253710253,1
0.9888152123527042,0.1491458206584298,0
-0.7791307784786319,0.6268614121377077,0
0.9973333502222368,0.07298074084639844,0
-0.9984889463870157,0.05495292478974409,0
0.0010881463488938703,0.45336194005631014,1
1.381177201932713,-0.4245019960642311,1
0.025581467641558664,0.2752589850596443,1
1.6408937019145906,-0.2676296391139492,1
1.045775001603427,-0.49895177522651524,1
1.9884133949422953,0.34821409584995644,1
1.8587226093474918,-0.012440708956104385,1
0.16697909205143313,-0.05324150867459809,1
0.2735353099171478,-0.187203793690653,1
-0.004162806383984057,0.9999913354839678,0
-0.583034865024065,0.8124471343825211,0
0.8037963805250818,0.5949045122158495,0
1.0069903362424126,-0.4999755673011306,1
0.7667723066759724,-0.47242215270259724,1
-0.9928444254122331,0.11941501969121308,0
1.7626230017826428,-0.14684322455447518,1
-0.18931901985854022,0.9819156321801795,0
0.7259015410600609,-0.4617016350234362,1
1.8010779397619232,-0.09856005081093788,1
0.37002263722364626,-0.276613496141646,1
1.980258856419034,0.3022815779649063,1
0.8831654643189155,0.46906157659134085,0
0.9441844201708423,-0.4984410954324421,1
-0.1871591105420223,0.9823296123710814,0
1.6613978791112518,-0.2500352295106797,1
0.5157418227827948,0.8567440529310257,0
1.974118222225485e-07,0.49937165009313256,1
0.8576743451972964,0.514193268713612,0
0.3926205439891625,0.919700553679106,0
1.3950751897135483,-0.41864878733540156,1
0.18925066241481447,-0.08539346734071351,1
1.470379029102636,-0.3824644859598949,1
-0.9985990857172901,0.05291376006855324,0
0.9550096265557635,-0.4989874204900421,1
-0.6031433219668928,0.7976328310486857,0
0.6272896883064145,0.7787860084416266,0
0.5599624747312913,0.8285179701689083,0
0.04687343347610853,0.9989008365369211,0
0.4015591350709879,0.9158330967163395,0
-0.6922652358992191,0.7216431550048809,0
0.9728418929923175,0.2314706271627661,0
0.6388057247767647,-0.43249058737660284,1
0.18833208322751926,-0.08411915983146911,1
1.9524017192451582,0.19515419442139736,1
0.2657028159624031,-0.17882814136897374,1
0.7929744700842207,-0.4783355405805775,1
1.2882687625860545,-0.457549539458458,1
0.11529198613976988,0.03385438947525543,1
0.020367162223652868,0.29920283082109644,1
1.4088833318190532,-0.41258666490396956,1
1.9743125121550575,0.2747998031570559,1
0.5785591906072473,0.8156404005221216,0
1.8850007417593688,0.03441038769602345,1
-0.6974617281838127,0.7166220326775122,0
0.3950751897135486,0.9186487873354015,0
0.7216975258820144,0.6922085532090594,0
0.06428297066205567,0.9979317109315954,0
0.2802866541955393,0.9599163460843191,0
0.7571602977463074,-0.47006643020431227,1
0.3813116906120486,-0.28563654180968345,1
0.6377805651304436,-0.4320928499901602,1
0.15853643872303327,0.987353127101453,0
-0.9118465259755592,0.4105312571124201,0
0.010974915457164669,0.3522523024035995,1
0.7823698740506838,0.6228140815507603,0
0.3309832631832721,0.9436366247091901,0
-0.9651730144099175,0.261612408449739,0
1.0363577383587341,-0.4993388388636948,1
0.7884951475644408,0.6150409760880414,0
0.9761877465242562,0.21692736926421805,0
0.8969783804242227,0.4420744112155084,0
0.4369179168774803,-0.3264009726920726,1
0.6355852708685424,-0.4312367610828336,1
0.4614834627859255,0.887148811403764,0
0.35987557125821396,0.9330003071872882,0
-0.9506138061249346,0.3103762097917063,0
0.07290240632649508,0.9973390793264879,0
-0.6744908045842313,0.738283248171944,0
-0.34399577220209976,0.938971196952857,0
1.9759143631495935,0.2818460273148262,1
0.32643752826285344,-0.2391302974897901,1
0.3008785002802414,0.953662481210786,0
-0.8047299089463422,0.5936411151926826,0
0.5543360910922923,-0.3952003576278902,1
